smiles,substructure,average_contribution
CC1=CC=C(C=C1)O,CN,0.0
CC1=CC=C(C=C1)O,CCN,0.0
CC1=CC=C(C=C1)O,CC(=O)N,0.0
CC1=CC=C(C=C1)O,CC#N,0.0
CC1=CC=C(C=C1)O,CCl,0.0
CC1=CC=C(C=C1)O,CCBr,0.0
CC1=CC=C(C=C1)O,c1ccccc1S(=O)(=O)O,0.0
CC1=CC=C(C=C1)O,c1ccccc1[N+](=O)[O-],0.0
CC1=CC=C(C=C1)O,c1ccccc1,0.2305508255958557
CC1=CC=C(C=C1)O,Cc1ccccc1,0.19988635182380676
CC1=CC=C(C=C1)O,C=CC1=CC=CC=C1,0.0
CC1=CC=C(C=C1)O,Nc1ccccc1,0.0
CC1=CC=C(C=C1)O,c1ccc2ccccc2c1,0.0
CC1=CC=C(C=C1)O,Oc1ccc2ccccc2c1,0.0
CC1=CC=C(C=C1)O,Nc1ccc2cccc(c2)c1,0.0
CC1=CC=C(C=C1)O,n1ccccc1,0.0
CC1=CC=C(C=C1)O,o1cccc1,0.0
CC1=CC=C(C=C1)O,s1cccc1,0.0
CC1=CC=C(C=C1)O,n1cccc1,0.0
C(CS(=O)O)N,C,0.657317042350769
C(CS(=O)O)N,CC,0.657317042350769
C(CS(=O)O)N,C=C,0.0
C(CS(=O)O)N,C#C,0.0
C(CS(=O)O)N,CO,0.0
C(CS(=O)O)N,CCO,0.0
C(CS(=O)O)N,c1ccccc1O,0.0
C(CS(=O)O)N,COC,0.0
C(CS(=O)O)N,C=O,0.0
C(CS(=O)O)N,CC=O,0.0
C(CS(=O)O)N,CC(=O)C,0.0
C(CS(=O)O)N,C(=O)O,0.0
C(CS(=O)O)N,CC(=O)O,0.0
C(CS(=O)O)N,COC(=O)C,0.0
C(CS(=O)O)N,CN,0.6499186754226685
C(CS(=O)O)N,CCN,0.6486466526985168
C(CS(=O)O)N,CC(=O)N,0.0
C(CS(=O)O)N,CC#N,0.0
C(CS(=O)O)N,CCl,0.0
C(CS(=O)O)N,CCBr,0.0
C(CS(=O)O)N,c1ccccc1S(=O)(=O)O,0.0
C(CS(=O)O)N,c1ccccc1[N+](=O)[O-],0.0
C(CS(=O)O)N,c1ccccc1,0.0
C(CS(=O)O)N,Cc1ccccc1,0.0
C(CS(=O)O)N,C=CC1=CC=CC=C1,0.0
C(CS(=O)O)N,Nc1ccccc1,0.0
C(CS(=O)O)N,c1ccc2ccccc2c1,0.0
C(CS(=O)O)N,Oc1ccc2ccccc2c1,0.0
C(CS(=O)O)N,Nc1ccc2cccc(c2)c1,0.0
C(CS(=O)O)N,n1ccccc1,0.0
C(CS(=O)O)N,o1cccc1,0.0
C(CS(=O)O)N,s1cccc1,0.0
C(CS(=O)O)N,n1cccc1,0.0
C1=CC=C(C(=C1)O)O,C,0.36844322085380554
C1=CC=C(C(=C1)O)O,CC,0.0
C1=CC=C(C(=C1)O)O,C=C,0.0
C1=CC=C(C(=C1)O)O,C#C,0.0
C1=CC=C(C(=C1)O)O,CO,0.5884146690368652
C1=CC=C(C(=C1)O)O,CCO,0.0
C1=CC=C(C(=C1)O)O,c1ccccc1O,0.4093799591064453
C1=CC=C(C(=C1)O)O,COC,0.0
C1=CC=C(C(=C1)O)O,C=O,0.0
C1=CC=C(C(=C1)O)O,CC=O,0.0
C1=CC=C(C(=C1)O)O,CC(=O)C,0.0
C1=CC=C(C(=C1)O)O,C(=O)O,0.0
C1=CC=C(C(=C1)O)O,CC(=O)O,0.0
C1=CC=C(C(=C1)O)O,COC(=O)C,0.0
C1=CC=C(C(=C1)O)O,CN,0.0
C1=CC=C(C(=C1)O)O,CCN,0.0
C1=CC=C(C(=C1)O)O,CC(=O)N,0.0
C1=CC=C(C(=C1)O)O,CC#N,0.0
C1=CC=C(C(=C1)O)O,CCl,0.0
C1=CC=C(C(=C1)O)O,CCBr,0.0
C1=CC=C(C(=C1)O)O,c1ccccc1S(=O)(=O)O,0.0
C1=CC=C(C(=C1)O)O,c1ccccc1[N+](=O)[O-],0.0
C1=CC=C(C(=C1)O)O,c1ccccc1,0.36844322085380554
C1=CC=C(C(=C1)O)O,Cc1ccccc1,0.0
C1=CC=C(C(=C1)O)O,C=CC1=CC=CC=C1,0.0
C1=CC=C(C(=C1)O)O,Nc1ccccc1,0.0
C1=CC=C(C(=C1)O)O,c1ccc2ccccc2c1,0.0
C1=CC=C(C(=C1)O)O,Oc1ccc2ccccc2c1,0.0
C1=CC=C(C(=C1)O)O,Nc1ccc2cccc(c2)c1,0.0
C1=CC=C(C(=C1)O)O,n1ccccc1,0.0
C1=CC=C(C(=C1)O)O,o1cccc1,0.0
C1=CC=C(C(=C1)O)O,s1cccc1,0.0
C1=CC=C(C(=C1)O)O,n1cccc1,0.0
C1=CC(=CC=C1O)O,C,0.3826082646846771
C1=CC(=CC=C1O)O,CC,0.0
C1=CC(=CC=C1O)O,C=C,0.0
C1=CC(=CC=C1O)O,C#C,0.0
C1=CC(=CC=C1O)O,CO,0.5685323476791382
C1=CC(=CC=C1O)O,CCO,0.0
C1=CC(=CC=C1O)O,c1ccccc1O,0.4258030354976654
C1=CC(=CC=C1O)O,COC,0.0
C1=CC(=CC=C1O)O,C=O,0.0
C1=CC(=CC=C1O)O,CC=O,0.0
C1=CC(=CC=C1O)O,CC(=O)C,0.0
C1=CC(=CC=C1O)O,C(=O)O,0.0
C1=CC(=CC=C1O)O,CC(=O)O,0.0
C1=CC(=CC=C1O)O,COC(=O)C,0.0
C1=CC(=CC=C1O)O,CN,0.0
C1=CC(=CC=C1O)O,CCN,0.0
C1=CC(=CC=C1O)O,CC(=O)N,0.0
C1=CC(=CC=C1O)O,CC#N,0.0
C1=CC(=CC=C1O)O,CCl,0.0
C1=CC(=CC=C1O)O,CCBr,0.0
C1=CC(=CC=C1O)O,c1ccccc1S(=O)(=O)O,0.0
C1=CC(=CC=C1O)O,c1ccccc1[N+](=O)[O-],0.0
C1=CC(=CC=C1O)O,c1ccccc1,0.3826082646846771
C1=CC(=CC=C1O)O,Cc1ccccc1,0.0
C1=CC(=CC=C1O)O,C=CC1=CC=CC=C1,0.0
C1=CC(=CC=C1O)O,Nc1ccccc1,0.0
C1=CC(=CC=C1O)O,c1ccc2ccccc2c1,0.0
C1=CC(=CC=C1O)O,Oc1ccc2ccccc2c1,0.0
C1=CC(=CC=C1O)O,Nc1ccc2cccc(c2)c1,0.0
C1=CC(=CC=C1O)O,n1ccccc1,0.0
C1=CC(=CC=C1O)O,o1cccc1,0.0
C1=CC(=CC=C1O)O,s1cccc1,0.0
C1=CC(=CC=C1O)O,n1cccc1,0.0
C1=C(NC(=O)N=C1)N,C,0.720249593257904
C1=C(NC(=O)N=C1)N,CC,0.0
C1=C(NC(=O)N=C1)N,C=C,0.0
C1=C(NC(=O)N=C1)N,C#C,0.0
C1=C(NC(=O)N=C1)N,CO,0.0
C1=C(NC(=O)N=C1)N,CCO,0.0
C1=C(NC(=O)N=C1)N,c1ccccc1O,0.0
C1=C(NC(=O)N=C1)N,COC,0.0
C1=C(NC(=O)N=C1)N,C=O,0.8114578723907471
C1=C(NC(=O)N=C1)N,CC=O,0.0
C1=C(NC(=O)N=C1)N,CC(=O)C,0.0
C1=C(NC(=O)N=C1)N,C(=O)O,0.0
C1=C(NC(=O)N=C1)N,CC(=O)O,0.0
C1=C(NC(=O)N=C1)N,COC(=O)C,0.0
C1=C(NC(=O)N=C1)N,CN,0.7153664827346802
C1=C(NC(=O)N=C1)N,CCN,0.0
C1=C(NC(=O)N=C1)N,CC(=O)N,0.0
C1=C(NC(=O)N=C1)N,CC#N,0.0
C1=C(NC(=O)N=C1)N,CCl,0.0
C1=C(NC(=O)N=C1)N,CCBr,0.0
C1=C(NC(=O)N=C1)N,c1ccccc1S(=O)(=O)O,0.0
C1=C(NC(=O)N=C1)N,c1ccccc1[N+](=O)[O-],0.0
C1=C(NC(=O)N=C1)N,c1ccccc1,0.0
C1=C(NC(=O)N=C1)N,Cc1ccccc1,0.0
C1=C(NC(=O)N=C1)N,C=CC1=CC=CC=C1,0.0
C1=C(NC(=O)N=C1)N,Nc1ccccc1,0.0
C1=C(NC(=O)N=C1)N,c1ccc2ccccc2c1,0.0
C1=C(NC(=O)N=C1)N,Oc1ccc2ccccc2c1,0.0
C1=C(NC(=O)N=C1)N,Nc1ccc2cccc(c2)c1,0.0
C1=C(NC(=O)N=C1)N,n1ccccc1,0.0
C1=C(NC(=O)N=C1)N,o1cccc1,0.0
C1=C(NC(=O)N=C1)N,s1cccc1,0.0
C1=C(NC(=O)N=C1)N,n1cccc1,0.0
C1=C(NC=N1)CCN,C,0.7504407167434692
C1=C(NC=N1)CCN,CC,0.700920820236206
C1=C(NC=N1)CCN,C=C,0.0
C1=C(NC=N1)CCN,C#C,0.0
C1=C(NC=N1)CCN,CO,0.0
C1=C(NC=N1)CCN,CCO,0.0
C1=C(NC=N1)CCN,c1ccccc1O,0.0
C1=C(NC=N1)CCN,COC,0.0
C1=C(NC=N1)CCN,C=O,0.0
C1=C(NC=N1)CCN,CC=O,0.0
C1=C(NC=N1)CCN,CC(=O)C,0.0
C1=C(NC=N1)CCN,C(=O)O,0.0
C1=C(NC=N1)CCN,CC(=O)O,0.0
C1=C(NC=N1)CCN,COC(=O)C,0.0
C1=C(NC=N1)CCN,CN,0.6735565662384033
C1=C(NC=N1)CCN,CCN,0.6699679493904114
C1=C(NC=N1)CCN,CC(=O)N,0.0
C1=C(NC=N1)CCN,CC#N,0.0
C1=C(NC=N1)CCN,CCl,0.0
C1=C(NC=N1)CCN,CCBr,0.0
C1=C(NC=N1)CCN,c1ccccc1S(=O)(=O)O,0.0
C1=C(NC=N1)CCN,c1ccccc1[N+](=O)[O-],0.0
C1=C(NC=N1)CCN,c1ccccc1,0.0
C1=C(NC=N1)CCN,Cc1ccccc1,0.0
C1=C(NC=N1)CCN,C=CC1=CC=CC=C1,0.0
C1=C(NC=N1)CCN,Nc1ccccc1,0.0
C1=C(NC=N1)CCN,c1ccc2ccccc2c1,0.0
C1=C(NC=N1)CCN,Oc1ccc2ccccc2c1,0.0
C1=C(NC=N1)CCN,Nc1ccc2cccc(c2)c1,0.0
C1=C(NC=N1)CCN,n1ccccc1,0.0
C1=C(NC=N1)CCN,o1cccc1,0.0
C1=C(NC=N1)CCN,s1cccc1,0.0
C1=C(NC=N1)CCN,n1cccc1,0.0
C1CC(NC1)C(=O)O,C,0.5219340324401855
C1CC(NC1)C(=O)O,CC,0.46137192845344543
C1CC(NC1)C(=O)O,C=C,0.0
C1CC(NC1)C(=O)O,C#C,0.0
C1CC(NC1)C(=O)O,CO,0.711513876914978
C1CC(NC1)C(=O)O,CCO,0.6427287459373474
C1CC(NC1)C(=O)O,c1ccccc1O,0.0
C1CC(NC1)C(=O)O,COC,0.0
C1CC(NC1)C(=O)O,C=O,0.7390754222869873
C1CC(NC1)C(=O)O,CC=O,0.6611030697822571
C1CC(NC1)C(=O)O,CC(=O)C,0.0
C1CC(NC1)C(=O)O,C(=O)O,0.7111724019050598
C1CC(NC1)C(=O)O,CC(=O)O,0.6596689224243164
C1CC(NC1)C(=O)O,COC(=O)C,0.0
C1CC(NC1)C(=O)O,CN,0.6487870216369629
C1CC(NC1)C(=O)O,CCN,0.5676396489143372
C1CC(NC1)C(=O)O,CC(=O)N,0.0
C1CC(NC1)C(=O)O,CC#N,0.0
C1CC(NC1)C(=O)O,CCl,0.0
C1CC(NC1)C(=O)O,CCBr,0.0
C1CC(NC1)C(=O)O,c1ccccc1S(=O)(=O)O,0.0
C1CC(NC1)C(=O)O,c1ccccc1[N+](=O)[O-],0.0
C1CC(NC1)C(=O)O,c1ccccc1,0.0
C1CC(NC1)C(=O)O,Cc1ccccc1,0.0
C1CC(NC1)C(=O)O,C=CC1=CC=CC=C1,0.0
C1CC(NC1)C(=O)O,Nc1ccccc1,0.0
C1CC(NC1)C(=O)O,c1ccc2ccccc2c1,0.0
C1CC(NC1)C(=O)O,Oc1ccc2ccccc2c1,0.0
C1CC(NC1)C(=O)O,Nc1ccc2cccc(c2)c1,0.0
C1CC(NC1)C(=O)O,n1ccccc1,0.0
C1CC(NC1)C(=O)O,o1cccc1,0.0
C1CC(NC1)C(=O)O,s1cccc1,0.0
C1CC(NC1)C(=O)O,n1cccc1,0.0
C(=CC(=O)O)C(=O)O,C,0.48241108655929565
C(=CC(=O)O)C(=O)O,CC,0.48241108655929565
C(=CC(=O)O)C(=O)O,C=C,0.3392854332923889
C(=CC(=O)O)C(=O)O,C#C,0.0
C(=CC(=O)O)C(=O)O,CO,0.6481037735939026
C(=CC(=O)O)C(=O)O,CCO,0.5451643466949463
C(=CC(=O)O)C(=O)O,c1ccccc1O,0.0
C(=CC(=O)O)C(=O)O,COC,0.0
C(=CC(=O)O)C(=O)O,C=O,0.6443798542022705
C(=CC(=O)O)C(=O)O,CC=O,0.5426816940307617
C(=CC(=O)O)C(=O)O,CC(=O)C,0.0
C(=CC(=O)O)C(=O)O,C(=O)O,0.6531435251235962
C(=CC(=O)O)C(=O)O,CC(=O)O,0.5746790170669556
C(=CC(=O)O)C(=O)O,COC(=O)C,0.0
C(=CC(=O)O)C(=O)O,CN,0.0
C(=CC(=O)O)C(=O)O,CCN,0.0
C(=CC(=O)O)C(=O)O,CC(=O)N,0.0
C(=CC(=O)O)C(=O)O,CC#N,0.0
C(=CC(=O)O)C(=O)O,CCl,0.0
C(=CC(=O)O)C(=O)O,CCBr,0.0
C(=CC(=O)O)C(=O)O,c1ccccc1S(=O)(=O)O,0.0
C(=CC(=O)O)C(=O)O,c1ccccc1[N+](=O)[O-],0.0
C(=CC(=O)O)C(=O)O,c1ccccc1,0.0
C(=CC(=O)O)C(=O)O,Cc1ccccc1,0.0
C(=CC(=O)O)C(=O)O,C=CC1=CC=CC=C1,0.0
C(=CC(=O)O)C(=O)O,Nc1ccccc1,0.0
C(=CC(=O)O)C(=O)O,c1ccc2ccccc2c1,0.0
C(=CC(=O)O)C(=O)O,Oc1ccc2ccccc2c1,0.0
C(=CC(=O)O)C(=O)O,Nc1ccc2cccc(c2)c1,0.0
C(=CC(=O)O)C(=O)O,n1ccccc1,0.0
C(=CC(=O)O)C(=O)O,o1cccc1,0.0
C(=CC(=O)O)C(=O)O,s1cccc1,0.0
C(=CC(=O)O)C(=O)O,n1cccc1,0.0
C(CC(=O)[O-])C(=O)[O-],C,0.48241108655929565
C(CC(=O)[O-])C(=O)[O-],CC,0.4347025454044342
C(CC(=O)[O-])C(=O)[O-],C=C,0.0
C(CC(=O)[O-])C(=O)[O-],C#C,0.0
C(CC(=O)[O-])C(=O)[O-],CO,0.6481037735939026
C(CC(=O)[O-])C(=O)[O-],CCO,0.5451643466949463
C(CC(=O)[O-])C(=O)[O-],c1ccccc1O,0.0
C(CC(=O)[O-])C(=O)[O-],COC,0.0
C(CC(=O)[O-])C(=O)[O-],C=O,0.6443798542022705
C(CC(=O)[O-])C(=O)[O-],CC=O,0.5426816940307617
C(CC(=O)[O-])C(=O)[O-],CC(=O)C,0.0
C(CC(=O)[O-])C(=O)[O-],C(=O)O,0.6531435251235962
C(CC(=O)[O-])C(=O)[O-],CC(=O)O,0.5746790170669556
C(CC(=O)[O-])C(=O)[O-],COC(=O)C,0.0
C(CC(=O)[O-])C(=O)[O-],CN,0.0
C(CC(=O)[O-])C(=O)[O-],CCN,0.0
C(CC(=O)[O-])C(=O)[O-],CC(=O)N,0.0
C(CC(=O)[O-])C(=O)[O-],CC#N,0.0
C(CC(=O)[O-])C(=O)[O-],CCl,0.0
C(CC(=O)[O-])C(=O)[O-],CCBr,0.0
C(CC(=O)[O-])C(=O)[O-],c1ccccc1S(=O)(=O)O,0.0
C(CC(=O)[O-])C(=O)[O-],c1ccccc1[N+](=O)[O-],0.0
C(CC(=O)[O-])C(=O)[O-],c1ccccc1,0.0
C(CC(=O)[O-])C(=O)[O-],Cc1ccccc1,0.0
C(CC(=O)[O-])C(=O)[O-],C=CC1=CC=CC=C1,0.0
C(CC(=O)[O-])C(=O)[O-],Nc1ccccc1,0.0
C(CC(=O)[O-])C(=O)[O-],c1ccc2ccccc2c1,0.0
C(CC(=O)[O-])C(=O)[O-],Oc1ccc2ccccc2c1,0.0
C(CC(=O)[O-])C(=O)[O-],Nc1ccc2cccc(c2)c1,0.0
C(CC(=O)[O-])C(=O)[O-],n1ccccc1,0.0
C(CC(=O)[O-])C(=O)[O-],o1cccc1,0.0
C(CC(=O)[O-])C(=O)[O-],s1cccc1,0.0
C(CC(=O)[O-])C(=O)[O-],n1cccc1,0.0
CCC(CC)C(=O)O,C,0.1777963787317276
CCC(CC)C(=O)O,CC,0.13839980959892273
CCC(CC)C(=O)O,C=C,0.0
CCC(CC)C(=O)O,C#C,0.0
CCC(CC)C(=O)O,CO,0.5483157634735107
CCC(CC)C(=O)O,CCO,0.3875366151332855
CCC(CC)C(=O)O,c1ccccc1O,0.0
CCC(CC)C(=O)O,COC,0.0
CCC(CC)C(=O)O,C=O,0.5351375341415405
CCC(CC)C(=O)O,CC=O,0.37875115871429443
CCC(CC)C(=O)O,CC(=O)C,0.0
CCC(CC)C(=O)O,C(=O)O,0.5606562495231628
CCC(CC)C(=O)O,CC(=O)O,0.4369867444038391
CCC(CC)C(=O)O,COC(=O)C,0.0
CCC(CC)C(=O)O,CN,0.0
CCC(CC)C(=O)O,CCN,0.0
CCC(CC)C(=O)O,CC(=O)N,0.0
CCC(CC)C(=O)O,CC#N,0.0
CCC(CC)C(=O)O,CCl,0.0
CCC(CC)C(=O)O,CCBr,0.0
CCC(CC)C(=O)O,c1ccccc1S(=O)(=O)O,0.0
CCC(CC)C(=O)O,c1ccccc1[N+](=O)[O-],0.0
CCC(CC)C(=O)O,c1ccccc1,0.0
CCC(CC)C(=O)O,Cc1ccccc1,0.0
CCC(CC)C(=O)O,C=CC1=CC=CC=C1,0.0
CCC(CC)C(=O)O,Nc1ccccc1,0.0
CCC(CC)C(=O)O,c1ccc2ccccc2c1,0.0
CCC(CC)C(=O)O,Oc1ccc2ccccc2c1,0.0
CCC(CC)C(=O)O,Nc1ccc2cccc(c2)c1,0.0
CCC(CC)C(=O)O,n1ccccc1,0.0
CCC(CC)C(=O)O,o1cccc1,0.0
CCC(CC)C(=O)O,s1cccc1,0.0
CCC(CC)C(=O)O,n1cccc1,0.0
C(C(=O)O)N=C(N)N,C,0.8257746696472168
C(C(=O)O)N=C(N)N,CC,0.8417232036590576
C(C(=O)O)N=C(N)N,C=C,0.0
C(C(=O)O)N=C(N)N,C#C,0.0
C(C(=O)O)N=C(N)N,CO,0.7770259380340576
C(C(=O)O)N=C(N)N,CCO,0.806450366973877
C(C(=O)O)N=C(N)N,c1ccccc1O,0.0
C(C(=O)O)N=C(N)N,COC,0.0
C(C(=O)O)N=C(N)N,C=O,0.7872225642204285
C(C(=O)O)N=C(N)N,CC=O,0.8132481575012207
C(C(=O)O)N=C(N)N,CC(=O)C,0.0
C(C(=O)O)N=C(N)N,C(=O)O,0.7701166272163391
C(C(=O)O)N=C(N)N,CC(=O)O,0.7939122915267944
C(C(=O)O)N=C(N)N,COC(=O)C,0.0
C(C(=O)O)N=C(N)N,CN,0.7823166251182556
C(C(=O)O)N=C(N)N,CCN,0.8176239132881165
C(C(=O)O)N=C(N)N,CC(=O)N,0.0
C(C(=O)O)N=C(N)N,CC#N,0.0
C(C(=O)O)N=C(N)N,CCl,0.0
C(C(=O)O)N=C(N)N,CCBr,0.0
C(C(=O)O)N=C(N)N,c1ccccc1S(=O)(=O)O,0.0
C(C(=O)O)N=C(N)N,c1ccccc1[N+](=O)[O-],0.0
C(C(=O)O)N=C(N)N,c1ccccc1,0.0
C(C(=O)O)N=C(N)N,Cc1ccccc1,0.0
C(C(=O)O)N=C(N)N,C=CC1=CC=CC=C1,0.0
C(C(=O)O)N=C(N)N,Nc1ccccc1,0.0
C(C(=O)O)N=C(N)N,c1ccc2ccccc2c1,0.0
C(C(=O)O)N=C(N)N,Oc1ccc2ccccc2c1,0.0
C(C(=O)O)N=C(N)N,Nc1ccc2cccc(c2)c1,0.0
C(C(=O)O)N=C(N)N,n1ccccc1,0.0
C(C(=O)O)N=C(N)N,o1cccc1,0.0
C(C(=O)O)N=C(N)N,s1cccc1,0.0
C(C(=O)O)N=C(N)N,n1cccc1,0.0
C1=CC=C2C(=C1)C=CN2,C,0.23007573187351227
C1=CC=C2C(=C1)C=CN2,CC,0.0
C1=CC=C2C(=C1)C=CN2,C=C,0.0
C1=CC=C2C(=C1)C=CN2,C#C,0.0
C1=CC=C2C(=C1)C=CN2,CO,0.0
C1=CC=C2C(=C1)C=CN2,CCO,0.0
C1=CC=C2C(=C1)C=CN2,c1ccccc1O,0.0
C1=CC=C2C(=C1)C=CN2,COC,0.0
C1=CC=C2C(=C1)C=CN2,C=O,0.0
C1=CC=C2C(=C1)C=CN2,CC=O,0.0
C1=CC=C2C(=C1)C=CN2,CC(=O)C,0.0
C1=CC=C2C(=C1)C=CN2,C(=O)O,0.0
C1=CC=C2C(=C1)C=CN2,CC(=O)O,0.0
C1=CC=C2C(=C1)C=CN2,COC(=O)C,0.0
C1=CC=C2C(=C1)C=CN2,CN,0.0
C1=CC=C2C(=C1)C=CN2,CCN,0.0
C1=CC=C2C(=C1)C=CN2,CC(=O)N,0.0
C1=CC=C2C(=C1)C=CN2,CC#N,0.0
C1=CC=C2C(=C1)C=CN2,CCl,0.0
C1=CC=C2C(=C1)C=CN2,CCBr,0.0
C1=CC=C2C(=C1)C=CN2,c1ccccc1S(=O)(=O)O,0.0
C1=CC=C2C(=C1)C=CN2,c1ccccc1[N+](=O)[O-],0.0
C1=CC=C2C(=C1)C=CN2,c1ccccc1,0.1606616973876953
C1=CC=C2C(=C1)C=CN2,Cc1ccccc1,0.0
C1=CC=C2C(=C1)C=CN2,C=CC1=CC=CC=C1,0.0
C1=CC=C2C(=C1)C=CN2,Nc1ccccc1,0.0
C1=CC=C2C(=C1)C=CN2,c1ccc2ccccc2c1,0.0
C1=CC=C2C(=C1)C=CN2,Oc1ccc2ccccc2c1,0.0
C1=CC=C2C(=C1)C=CN2,Nc1ccc2cccc(c2)c1,0.0
C1=CC=C2C(=C1)C=CN2,n1ccccc1,0.0
C1=CC=C2C(=C1)C=CN2,o1cccc1,0.0
C1=CC=C2C(=C1)C=CN2,s1cccc1,0.0
C1=CC=C2C(=C1)C=CN2,n1cccc1,0.0
C(CCN)CC(=O)O,C,0.43847107887268066
C(CCN)CC(=O)O,CC,0.413865864276886
C(CCN)CC(=O)O,C=C,0.0
C(CCN)CC(=O)O,C#C,0.0
C(CCN)CC(=O)O,CO,0.6169318556785583
C(CCN)CC(=O)O,CCO,0.6033034920692444
C(CCN)CC(=O)O,c1ccccc1O,0.0
C(CCN)CC(=O)O,COC,0.0
C(CCN)CC(=O)O,C=O,0.6191754341125488
C(CCN)CC(=O)O,CC=O,0.604799211025238
C(CCN)CC(=O)O,CC(=O)C,0.0
C(CCN)CC(=O)O,C(=O)O,0.6205920577049255
C(CCN)CC(=O)O,CC(=O)O,0.6094557642936707
C(CCN)CC(=O)O,COC(=O)C,0.0
C(CCN)CC(=O)O,CN,0.5015003681182861
C(CCN)CC(=O)O,CCN,0.4438141882419586
C(CCN)CC(=O)O,CC(=O)N,0.0
C(CCN)CC(=O)O,CC#N,0.0
C(CCN)CC(=O)O,CCl,0.0
C(CCN)CC(=O)O,CCBr,0.0
C(CCN)CC(=O)O,c1ccccc1S(=O)(=O)O,0.0
C(CCN)CC(=O)O,c1ccccc1[N+](=O)[O-],0.0
C(CCN)CC(=O)O,c1ccccc1,0.0
C(CCN)CC(=O)O,Cc1ccccc1,0.0
C(CCN)CC(=O)O,C=CC1=CC=CC=C1,0.0
C(CCN)CC(=O)O,Nc1ccccc1,0.0
C(CCN)CC(=O)O,c1ccc2ccccc2c1,0.0
C(CCN)CC(=O)O,Oc1ccc2ccccc2c1,0.0
C(CCN)CC(=O)O,Nc1ccc2cccc(c2)c1,0.0
C(CCN)CC(=O)O,n1ccccc1,0.0
C(CCN)CC(=O)O,o1cccc1,0.0
C(CCN)CC(=O)O,s1cccc1,0.0
C(CCN)CC(=O)O,n1cccc1,0.0
C(C(=O)O)(C(=O)O)N,C,0.7462536692619324
C(C(=O)O)(C(=O)O)N,CC,0.7520529627799988
C(C(=O)O)(C(=O)O)N,C=C,0.0
C(C(=O)O)(C(=O)O)N,C#C,0.0
C(C(=O)O)(C(=O)O)N,CO,0.7123594880104065
C(C(=O)O)(C(=O)O)N,CCO,0.7313899397850037
C(C(=O)O)(C(=O)O)N,c1ccccc1O,0.0
C(C(=O)O)(C(=O)O)N,COC,0.0
C(C(=O)O)(C(=O)O)N,C=O,0.7228713035583496
C(C(=O)O)(C(=O)O)N,CC=O,0.7383978366851807
C(C(=O)O)(C(=O)O)N,CC(=O)C,0.0
C(C(=O)O)(C(=O)O)N,C(=O)O,0.7119354605674744
C(C(=O)O)(C(=O)O)N,CC(=O)O,0.7263143062591553
C(C(=O)O)(C(=O)O)N,COC(=O)C,0.0
C(C(=O)O)(C(=O)O)N,CN,0.706805944442749
C(C(=O)O)(C(=O)O)N,CCN,0.7160889506340027
C(C(=O)O)(C(=O)O)N,CC(=O)N,0.0
C(C(=O)O)(C(=O)O)N,CC#N,0.0
C(C(=O)O)(C(=O)O)N,CCl,0.0
C(C(=O)O)(C(=O)O)N,CCBr,0.0
C(C(=O)O)(C(=O)O)N,c1ccccc1S(=O)(=O)O,0.0
C(C(=O)O)(C(=O)O)N,c1ccccc1[N+](=O)[O-],0.0
C(C(=O)O)(C(=O)O)N,c1ccccc1,0.0
C(C(=O)O)(C(=O)O)N,Cc1ccccc1,0.0
C(C(=O)O)(C(=O)O)N,C=CC1=CC=CC=C1,0.0
C(C(=O)O)(C(=O)O)N,Nc1ccccc1,0.0
C(C(=O)O)(C(=O)O)N,c1ccc2ccccc2c1,0.0
C(C(=O)O)(C(=O)O)N,Oc1ccc2ccccc2c1,0.0
C(C(=O)O)(C(=O)O)N,Nc1ccc2cccc(c2)c1,0.0
C(C(=O)O)(C(=O)O)N,n1ccccc1,0.0
C(C(=O)O)(C(=O)O)N,o1cccc1,0.0
C(C(=O)O)(C(=O)O)N,s1cccc1,0.0
C(C(=O)O)(C(=O)O)N,n1cccc1,0.0
C(CO)C(C(=O)O)N,C,0.6586452722549438
C(CO)C(C(=O)O)N,CC,0.6527796387672424
C(CO)C(C(=O)O)N,C=C,0.0
C(CO)C(C(=O)O)N,C#C,0.0
C(CO)C(C(=O)O)N,CO,0.676537036895752
C(CO)C(C(=O)O)N,CCO,0.6647074222564697
C(CO)C(C(=O)O)N,c1ccccc1O,0.0
C(CO)C(C(=O)O)N,COC,0.0
C(CO)C(C(=O)O)N,C=O,0.7184109687805176
C(CO)C(C(=O)O)N,CC=O,0.7254364490509033
C(CO)C(C(=O)O)N,CC(=O)C,0.0
C(CO)C(C(=O)O)N,C(=O)O,0.6984477639198303
C(CO)C(C(=O)O)N,CC(=O)O,0.7087076902389526
C(CO)C(C(=O)O)N,COC(=O)C,0.0
C(CO)C(C(=O)O)N,CN,0.6896291375160217
C(CO)C(C(=O)O)N,CCN,0.673119306564331
C(CO)C(C(=O)O)N,CC(=O)N,0.0
C(CO)C(C(=O)O)N,CC#N,0.0
C(CO)C(C(=O)O)N,CCl,0.0
C(CO)C(C(=O)O)N,CCBr,0.0
C(CO)C(C(=O)O)N,c1ccccc1S(=O)(=O)O,0.0
C(CO)C(C(=O)O)N,c1ccccc1[N+](=O)[O-],0.0
C(CO)C(C(=O)O)N,c1ccccc1,0.0
C(CO)C(C(=O)O)N,Cc1ccccc1,0.0
C(CO)C(C(=O)O)N,C=CC1=CC=CC=C1,0.0
